table,col_nm,domain,normal_data,err_data,datatype,rule,total_cnt,err_cnt,err_rt
WDSUSER.T_RM_DSPS_RSLT_DETAIL,NONDHGP_YN,여부,"['NULL', 'N']",[],VARCHAR2(1),여부Y/N,"51,182",0,0.0
WDSUSER.T_RM_DSPS_RSLT_DETAIL,CNSGN_CMPY_BIZRNO,번호,"['NULL', '3068115434', '7398602584', '1348122290', '1368122490']",[],VARCHAR2(10),사업자번호(하이픈제거),"41,543",0,0.0
WDSUSER.T_RM_DSPS_RSLT_DETAIL,ABL_PROCESS_MTH_CD,코드,"['NULL', '0000', '2205', '2206']",['0000'],VARCHAR2(10),폐기물처분부담금 올바로 처리 방법 코드,"41,544","41,508",99.91
WDSUSER.T_RM_DSPS_RSLT_DETAIL,NONDHGP_DOMWSTE_RT_APLC_YN,여부,['N'],[],VARCHAR2(1),여부Y/N,"269,646",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,DSPS_RSLT_ID,번호,"['111', '428', '622', '1005', '1008']",[],NUMBER(10),숫자만사용,"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,DSPS_RSLT_ID,번호,"['111', '428', '622', '1005', '1008']","['143754', '142885', '122447']",NUMBER(10),숫자만사용,"74,690",3,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,RSLT_YEAR,날짜,"['2021', '2020', '2022', '2019', '2018']",[],VARCHAR2(4),년도,"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,CPR_RGST_NO,수량,"['3826600209', '1601110233182', '1801110333061', '1601110545842', '1356710033355']",[],VARCHAR2(13),수량(기본),"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,CPR_YN,여부,"['Y', 'N']",[],VARCHAR2(1),여부Y/N,"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,FYER_SELNG_AMT,금액,"['1', '1000000000', '10000000000', '20000000000', '2000000000']",[],NUMBER(15),금액(기본),"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,DETAIL_CMPY_ID,번호,"['408300', '404671', '422134', '422679', '433226']",[],NUMBER(10),숫자만사용,"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,WSTE_PROCESS_CMPY_YN,여부,"['N', 'Y']",[],VARCHAR2(1),여부Y/N,"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,RGSTER_ID,번호,"['1000029399', '1000029264', '1000004840', '1000048702', '1000000377']",[],NUMBER(10),숫자만사용,"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,RGST_DT,날짜,"['2022-03-24 10:10:54', '2019-07-31 15:21:41', '2020-01-13 16:38:40', '2022-05-24 09:53:08', '2023-03-21 14:25:15']",[],DATE,년-월-일 시:분:초,"74,764",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,UPDUSR_ID,번호,"['NULL', '1000048702', '1000003036', '1000000103', '1000054022']",[],NUMBER(10),숫자만사용,"28,831",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,UPDT_DT,날짜,"['NULL', '2022-03-24 10:11:58', '2019-11-29 10:58:51', '2022-05-24 10:16:24', '2019-08-16 11:11:22']",[],DATE,년-월-일 시:분:초,"28,829",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,TKIN_WT,수량,"['NULL', '0', '13992750', '1000000', '1027490']",[],"NUMBER(15,2)",0이상,880,0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,DSPS_WT,수량,"['NULL', '0', '800', '1000', '600']",[],"NUMBER(15,2)",0이상,"55,829",0,0.0
WDSUSER.T_RM_FYER_SELNG_AMT,DSPSRT,수량,"['NULL', '100', '0', '.01', '.1']",[],"NUMBER(7,4)",수량(기본),889,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,PROCESS_FCLTY_ID,번호,"['004', '008', '014', '022', '002']",[],VARCHAR2(10),"ID/영문,숫자",221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,DETAIL_PROCESS_FCLTY_ID,번호,"['001', '002', '003', '004']",[],VARCHAR2(10),"ID/영문,숫자",221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,TRGET_YEAR,날짜,"['2021', '2022', '2020']",[],VARCHAR2(4),년도,221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,PROCESS_FCLTY_TELNO,번호,"['0313242245', '0317303063', '01080070970', '0234112941', '023748181']",[],VARCHAR2(15),전화번호(최종),220,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,CRTFC_ISSU_NO,,"['NULL', '제10호', '제11호', '제12호', '제13호']",[],VARCHAR2(100),,,,
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,CRTFC_ISSU_DE,날짜,"['20230322', '20210329', '20220325', 'NULL']",[],VARCHAR2(8),년월일,216,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,CRTFC_BEGIN_DE,날짜,"['20220101', '20200101', '20210101', 'NULL', '20201109']",[],VARCHAR2(8),년월일,214,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,CRTFC_END_DE,날짜,"['20221231', '20201231', '20211231', 'NULL', '20200526']",[],VARCHAR2(8),년월일,214,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,WSTE_CL_SYSTEM_CD,코드,"['302001', '302002']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,INCNR_RTRV_EFCNY_AVRG,율,"['1', '76', '74', '79', '81']",[],"NUMBER(7,4)",율(소수점),221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,INCNR_RTRV_EFCNY,율,"['76', '1', '65', '68', '81']",[],"NUMBER(7,4)",율(소수점),221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,CRTFC_REQST_YN,여부,"['Y', 'N']",[],VARCHAR2(1),여부Y/N,221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,RGSTER_ID,번호,"['1', '1000001374']",[],NUMBER(10),숫자만사용,221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,RGST_DT,날짜,"['2023-04-03 11:08:34', '2022-01-12 10:26:35', '2022-01-19 15:57:09', '2022-03-30 16:39:35']",[],DATE,년-월-일 시:분:초,221,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,UPDUSR_ID,번호,"['NULL', '1', '1000001374']",[],NUMBER(10),숫자만사용,68,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,UPDT_DT,날짜,"['NULL', '2022-03-31 13:52:47', '2022-03-31 13:51:26', '2023-04-05 13:16:58', '2022-03-30 16:14:43']",[],DATE,년-월-일 시:분:초,76,0,0.0
WDSUSER.T_RM_INCNR_PROCESS_FCLTY,WGHTVAL_AVRG_USE_YN,여부,['Y'],[],VARCHAR2(1),여부Y/N,221,0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,DSPS_RSLT_ID,번호,"['61329', '51610', '110136', '12365', '16452']",[],NUMBER(10),숫자만사용,"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,DSPS_RSLT_DETAIL_SN,수량,"['1', '2', '3', '4', '5']",[],NUMBER(5),0이상,"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,INCNR_RTRV_EFCNY_SN,수량,"['1', '2', '3', '4', '5']",[],NUMBER(10),0이상,"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,WSTE_CL_SYSTEM_CD,코드,"['51-99-00', '51-03-01', '91-01-00', '91', '51-38-99']",[],VARCHAR2(10),폐기물처분부담금 폐기물코드,"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,INCNR_RTRV_EFCNY,수량,"['76', '75', '77', '81', '102']",[],"NUMBER(7,4)",수량(기본),"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,INCNR_WT,수량,"['0', '10000', '5000', '3000', '19000']",[],"NUMBER(15,2)",0이상,"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,CALC_IDEX,수량,"['1', '1.019', '1.023', '1.024', '1.059']",[],"NUMBER(7,4)",수량(기본),"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,CALC_RT,율,['10'],[],NUMBER(15),율(기본),"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,RDEXRT,수량,"['75', '60', '50', '0']",[],"NUMBER(7,4)",수량(기본),"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,RDEX_AMT,금액,"['0', '920', '95310', '61139', '75000']",[],NUMBER(15),금액(기본),"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,RGSTER_ID,번호,"['1', '1000000103', '1000001374', '1000002447', '1000063362']",[],NUMBER(10),숫자만사용,"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,RGST_DT,날짜,"['2019-04-11 18:29:57', '2021-03-31 10:04:45', '2022-03-31 13:01:36', '2022-03-31 14:18:50', '2022-03-31 16:42:14']",[],DATE,년-월-일 시:분:초,"7,175",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,UPDUSR_ID,번호,"['NULL', '1000000103', '1000001374', '1000047091', '1000000101']",[],NUMBER(10),숫자만사용,40,0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,UPDT_DT,날짜,"['NULL', '2020-12-20 18:03:22', '2020-12-20 18:32:27', '2020-12-20 18:36:13', '2020-12-20 18:50:21']",[],DATE,년-월-일 시:분:초,40,0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,PROCESS_FCLTY_ID,번호,"['NULL', '024', '025', '022', '032']",[],VARCHAR2(10),"ID/영문,숫자","2,362",0,0.0
WDSUSER.T_RM_INCNR_RTRV_EFCNY,DETAIL_PROCESS_FCLTY_ID,번호,"['NULL', '001', '002', '003', '004']",[],VARCHAR2(10),"ID/영문,숫자","1,620",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,DSPS_RSLT_ID,번호,"['1', '3', '4', '5', '6']",[],NUMBER(10),숫자만사용,"153,769",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,RPRSNTV_NM,,"['대표이사', '박종길', '최도현', '김현영', '이강래']",[],VARCHAR2(100),,,,
WDSUSER.T_RM_PRSNTR_INFO,BIZRNO,번호,"['3826600209', '2488700660', '3398101041', '3058189888', '5498700641']",[],VARCHAR2(10),사업자번호(하이픈제거),"153,769",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,PRSNTR,,"['이지현', '조경미', '박찬양', '김보현', '이상필']",[],VARCHAR2(100),,,,
WDSUSER.T_RM_PRSNTR_INFO,PRSNTR_EMAIL,,['@'],[],VARCHAR2(100),,,,
WDSUSER.T_RM_PRSNTR_INFO,PRSNTR_TELNO,번호,"['01000000000', '01080074464', '01046948955', '01052034620', '01071340423']",[],VARCHAR2(15),전화번호(최종),"153,769",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,CMPY_RN_ZIP,번호,"['34037', '32714', '34690', '13901', '50592']",['-'],VARCHAR2(6),우편번호_조합,"153,769",60,0.04
WDSUSER.T_RM_PRSNTR_INFO,PM_RCLN_RN_ZIP,번호,"['34163', '34037', '32714', '34704', '34711']",[],VARCHAR2(6),우편번호_조합,"153,684",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,VRSC_PRSNTN_YN,여부,"['NULL', 'Y', 'N']",[],VARCHAR2(1),여부Y/N,"21,185",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,VRSC_PRSNTR_ID,번호,"['NULL', '1000028587', '1000000040', '1000040204', '1000047227']",[],NUMBER(10),숫자만사용,"21,162",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,RGSTER_ID,번호,"['1000028587', '1000000040', '1000040204', '1000047227', '1000000103']",[],NUMBER(10),숫자만사용,"153,769",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,RGST_DT,날짜,"['2019-03-26 10:25:13', '2019-03-26 11:40:03', '2020-03-31 14:57:24', '2021-03-31 10:33:49', '2023-03-08 16:50:16']",[],DATE,년-월-일 시:분:초,"153,769",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,UPDUSR_ID,번호,"['NULL', '1000003533', '1000031387', '1000005783', '1000007944']",[],NUMBER(10),숫자만사용,19,0,0.0
WDSUSER.T_RM_PRSNTR_INFO,UPDT_DT,날짜,"['NULL', '2019-04-25 19:27:54', '2019-04-25 19:27:55', '2019-04-25 19:29:14', '2019-04-25 19:31:04']",[],DATE,년-월-일 시:분:초,"88,889",0,0.0
WDSUSER.T_RM_PRSNTR_INFO,PRSNTN_DT,날짜,"['2018-09-04 00:00:00', '2018-09-10 00:00:00', '2018-08-20 00:00:00', '2018-08-14 00:00:00', '2018-08-27 00:00:00']",[],DATE,년-월-일 시:분:초,"153,769",0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,DSPS_RSLT_ID,번호,"['122428', '122753', '123532', '125125', '125846']",[],NUMBER(10),숫자만사용,49,0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,CNFIRM_RQESTER_ID,번호,"['1000047091', '1000047139', '1000047150', '1000057522', '1000026471']",[],NUMBER(10),숫자만사용,49,0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,CNFIRM_REQUST_DT,날짜,"['2022-01-07 14:54:14', '2022-01-11 17:29:30', '2022-02-15 13:47:26', '2022-02-23 09:44:48', '2022-03-14 11:35:16']",[],DATE,년-월-일 시:분:초,49,0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,CNFRMR_ID,번호,"['NULL', '1000034657', '1000039687', '1000001690', '1000008324']",[],NUMBER(10),숫자만사용,42,0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,CNFIRM_DT,날짜,"['NULL', '2022-01-07 14:58:34', '2022-02-15 13:48:49', '2022-02-23 10:11:26', '2022-03-14 11:55:31']",[],DATE,년-월-일 시:분:초,42,0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,RGSTER_ID,번호,"['1000047091', '1000047139', '1000047150', '1000057522', '1000026471']",[],NUMBER(10),숫자만사용,49,0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,RGST_DT,날짜,"['2022-01-07 14:54:14', '2022-01-11 17:29:30', '2022-02-15 13:47:26', '2022-02-23 09:44:48', '2022-03-14 11:35:16']",[],DATE,년-월-일 시:분:초,49,0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,UPDUSR_ID,번호,"['NULL', '1000034657', '1000039687', '1000001690', '1000008324']",[],NUMBER(10),숫자만사용,42,0,0.0
WDSUSER.T_RM_RDEX_VRSC_INFO,UPDT_DT,날짜,"['NULL', '2022-01-07 14:58:34', '2022-02-15 13:48:49', '2022-02-23 10:11:26', '2022-03-14 11:55:31']",[],DATE,년-월-일 시:분:초,42,0,0.0
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,SMS_SNDNG_MANAGE_ID,번호,"['1', '2', '3', '4', '5']",[],NUMBER(10),숫자만사용,"2,482",0,0.0
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,RCVER_NM,,"['박지수 ', '김생', '윤강영', '김민영', '이신자 ']",[],VARCHAR2(50),,,,
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,RECPTN_NO,번호,"['01065130818', '01000000000', '01082121104', '01089187457', '01032363900']",[],VARCHAR2(15),전화번호(최종),"2,482",0,0.0
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,SENDER_NM,,"['김도희', '제유진', '김민정', '홍서율', '강명지']",[],VARCHAR2(50),,,,
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,SNDNG_NO,번호,"['0325905093', '0513663750', '0432196445', '0513663746', '0513663834']",[],VARCHAR2(15),전화번호(최종),"2,482",0,0.0
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,CMPTNC_ID,번호,"['101', '110', '102', '105', '103']",[],NUMBER(10),숫자만사용,"2,482",0,0.0
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,DETAIL_CMPY_ID,번호,"['481747', 'NULL', '446116', '476905', '480652']",[],NUMBER(10),숫자만사용,"2,476",0,0.0
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,RSLT_YEAR,날짜,"['2022', '2021', '2023', '2018', '2020']",[],VARCHAR2(4),년도,"2,476",0,0.0
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,SNDNG_DT,날짜,"['2023-04-10 10:05:51', '2023-04-20 10:27:23', '2023-04-12 15:10:59', '2023-04-11 09:40:56', '2023-04-19 14:02:59']",[],DATE,년-월-일 시:분:초,"2,482",0,0.0
WDSUSER.T_RM_RSLT_SMS_SNDNG_MANAGE,SMS_SE_CD,코드,"['110026', '110033', '110031', '110032', '110025']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"2,482",0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,RUSE_RSLT_DETAIL_SN,수량,"['1', '3', '12', '18', '19']",[],NUMBER(10),0이상,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,DSPS_RSLT_ID,번호,"['4432', '22875', '107517', '147055', '173221']",[],NUMBER(10),숫자만사용,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,WSTE_CL_CD,코드,"['302002', '302003']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,WSTE_CL_SYSTEM_CD,코드,"['51-13-03', '51-08-03', '51-02-19', '51-02-01', '09-02-00']",[],VARCHAR2(10),폐기물처분부담금 폐기물코드,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,WSTE_CMBS_YN,여부,"['N', 'Y', '-']",[],VARCHAR2(1),여부(Y/N/-),196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,DSPS_MTH_CD,코드,['304001'],[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,PROCESS_MTH_CD,코드,['301001'],[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,RSLT_YEAR,날짜,"['2018', '2021', '2019', '2022', '2020']",[],VARCHAR2(4),년도,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,DSPS_WT,수량,"['170571256', '359530718', '324734174', '336150071', '611753671']",[],"NUMBER(15,2)",0이상,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,CRSYR_RUSE_WT,수량,"['0', '3010560', '35257000', '256306805', '183']",[],"NUMBER(15,2)",0이상,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,ONE_YEAR_RUSE_WT,수량,"['0', 'NULL', '11770', '12321', '34000']",[],"NUMBER(15,2)",0이상,107,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,TWO_YEAR_RUSE_WT,수량,"['NULL', '0', '12823', '2691331', '55795682']",[],"NUMBER(15,2)",0이상,47,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,REMNDR_RCLM_WT,수량,"['0', '170571256', '103223913', '289477174', '333139511']",[],"NUMBER(15,2)",0이상,196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,CALC_RT,율,"['10', '25', '30']",[],NUMBER(15),율(기본),196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,CALC_IDEX,수량,"['1', '1.024', '1.019', '1.059', '1.023']",[],"NUMBER(7,4)",수량(기본),196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,DSPS_AMT,금액,"['0', '869060549', '1532781636', '1705674296', '126012']",[],NUMBER(15),금액(기본),196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,LEVYRT,수량,['50'],[],"NUMBER(7,4)",수량(기본),196,0,0.0
WDSUSER.T_RM_RUSE_RSLT_DETAIL,DETAIL_CMPY_ID,번호,"['430679', '402608', '407223', '422442', '424935']",[],NUMBER(10),숫자만사용,196,0,0.0
WDSUSER.T_ST_BND_AMT_CALC,BND_AMT_CALC_SEQ,번호,"['2801878', '2801879', '2801880', '2801881', '2801882']",[],NUMBER(18),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,YEAR,날짜,"['2022', '2023']",[],VARCHAR2(4),년도,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,MT,날짜,"['07', '06', '05', '04', '03']",[],VARCHAR2(2),월(MM),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,DE,날짜,"['31', '30', '28', '13']",[],VARCHAR2(2),일 (DD),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,BND_AMT_CALC_SN,수량,"['26515', '33227', '37951', '39637', '42946']",[],NUMBER(10),0이상,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,RSLT_SE_CD,코드,"['307001', '307002']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,DSPS_RSLT_ID,번호,"['100906', '132616', '7662', '8284', '10207']",[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,RSLT_YEAR,날짜,"['2018', '2019', '2020', '2021', '2022']",[],VARCHAR2(4),년도,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,WSTE_CL_CD,코드,"['302002', '302003', '302001']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,WSTE_CMBS_YN,여부,"['Y', '-', 'N']",[],VARCHAR2(1),Y/N (- 포함),"2,680,715",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,PROCESS_MTH_CD,코드,"['301002', '301001']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,DSPS_WT,수량,"['0', '1000', '200', '400', '800']",[],"NUMBER(15,2)",0이상,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,CALC_RT,율,"['10', '30', '25', '15']",[],NUMBER(15),율(소수점),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,CALC_IDEX,율,"['1', '1.019', '1.023', '1.024', '1.059']",[],"NUMBER(7,4)",율(소수점),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,DSPS_AMT,금액,"['0', '2040', '4090', '1020', '10230']",[],NUMBER(15),금액(기본),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,RDEX_AMT,금액,"['0', '1020', '2040', '4090', '510']",[],NUMBER(15),금액(기본),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,BND_AMT,금액,"['0', '10000', '76800', '30000', '51200']",[],NUMBER(15),금액(기본),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,BND_RGSTER_ID,번호,"['1000029399', '1000000377', '1000029264', '1000004840', '1000048702']",[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,BND_RGST_DT,날짜,"['2019-03-28 12:08:55', '2020-04-17 14:14:52', '2021-03-29 14:27:59', '2022-03-15 10:15:07', '2019-03-06 10:12:55']",[],DATE,년-월-일 시:분:초,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,CMPY_ID,번호,"['322962', '301130', '300134', '304859', '300243']",[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,DETAIL_CMPY_ID,번호,"['424935', '422827', '426510', '422442', '402608']",[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,RGSTER_ID,번호,['1'],[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC,RGST_DT,날짜,"['2023-07-29 03:10:08', '2023-07-01 03:10:06', '2023-06-01 03:10:06', '2023-05-01 03:10:04', '2023-04-01 03:10:07']",[],DATE,년-월-일 시:분:초,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,BND_AMT_CALC_RAW_SEQ,번호,"['2801878', '2801879', '2801880', '2801881', '2801882']",[],NUMBER(18),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,YEAR,날짜,"['2022', '2023']",[],VARCHAR2(4),년도,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,MT,날짜,"['07', '06', '05', '04', '03']",[],VARCHAR2(2),월(MM),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,DE,날짜,"['31', '30', '28', '13']",[],VARCHAR2(2),일 (DD),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,BND_AMT_CALC_SN,수량,"['26515', '33227', '37951', '39637', '42946']",[],NUMBER(10),0이상,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,RSLT_SE_CD,코드,"['307001', '307002']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,DSPS_RSLT_ID,번호,"['100906', '132616', '7662', '8284', '10207']",[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,RSLT_YEAR,날짜,"['2018', '2019', '2020', '2021', '2022']",[],VARCHAR2(4),년도,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,WSTE_CL_CD,코드,"['302002', '302003', '302001']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,WSTE_CMBS_YN,여부,"['Y', '-', 'N']",[],VARCHAR2(1),여부Y/N,"2,680,715",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,PROCESS_MTH_CD,코드,"['301002', '301001']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,DSPS_WT,수량,"['0', '1000', '200', '400', '800']",[],"NUMBER(15,2)",0이상,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,CALC_RT,율,"['10', '30', '25', '15']",[],NUMBER(15),율(소수점),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,CALC_IDEX,율,"['1', '1.019', '1.023', '1.024', '1.059']",[],"NUMBER(7,4)",율(소수점),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,DSPS_AMT,금액,"['0', '2040', '4090', '1020', '10230']",[],NUMBER(15),금액(기본),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,RDEX_AMT,금액,"['0', '1020', '2040', '4090', '510']",[],NUMBER(15),금액(기본),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,BND_AMT,금액,"['0', '10000', '76800', '30000', '51200']",[],NUMBER(15),금액(기본),"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,BND_RGSTER_ID,번호,"['1000029399', '1000000377', '1000029264', '1000004840', '1000048702']",[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
